Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.36899038461538464,0.46705882352941175,0.44285714285714284,0.14,,0.7941176470588235,0.5,,0.38571428571428573,0.21875000000000003,,0.5192307692307693,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.04761904761904762,0.3333333333333333,0.025641025641025644,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.14285714285714288,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.06509376890502117,0.3452380952380953,0.35580524344569286,0.03571428571428571,0.0,1.0,1.0,0.0,0.06741573033707865,0.0689655172413793,0.0,0.12631578947368421,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.3252032520325203,0.3292181069958848,0.321285140562249,0.9876543209876543,0.0,0.0,0.963855421686747,0.0,0.0,0.975609756097561,0.0,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.30566037735849055,0.361247947454844,0.3073671497584541,0.6551724137931034,0.42857142857142855,0.0,0.7916666666666666,0.13043478260869565,0.0,0.7169811320754716,0.2,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.32039482459650526,0.33465608465608465,0.3088888888888889,0.8611111111111112,0.0,0.14285714285714285,0.8266666666666667,0.0,0.1,0.8435374149659863,0.0,0.11764705882352941,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.031746031746031744,0.3333333333333333,0.016666666666666666,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.09523809523809523,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.021739130434782608,0.3333333333333333,0.011235955056179775,0.0,1.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.06521739130434782,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,64,7.0,10,64,0.001,,10
CNN,0.15847172473678497,0.3952380952380952,0.3627450980392157,0.18571428571428572,1.0,0.0,1.0,0.08823529411764706,0.0,0.3132530120481928,0.1621621621621622,0.0,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,64,7.0,10,64,0.001,,10
