Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.3125,0.36363636363636365,0.4571428571428572,0.3939393939393939,0.3333333333333333,,0.8666666666666667,0.047619047619047616,,0.5416666666666666,0.08333333333333333,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.4838709677419355,0.5,0.46875,1.0,0.0,,0.9375,0.0,,0.967741935483871,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.46,0.5,0.42592592592592593,1.0,0.0,,0.8518518518518519,0.0,,0.92,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.46774193548387094,0.5,0.4393939393939394,1.0,0.0,,0.8787878787878788,0.0,,0.9354838709677419,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.5163120567375886,0.5833333333333333,0.5409090909090909,0.6666666666666666,0.5,,0.9,0.18181818181818182,,0.7659574468085106,0.26666666666666666,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.47692307692307695,0.5,0.45588235294117646,1.0,0.0,,0.9117647058823529,0.0,,0.9538461538461539,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.11428571428571428,0.5,0.06451612903225806,0.0,1.0,,0.0,0.12903225806451613,,0.0,0.22857142857142856,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,32,6.5,8,64,0.001,,20
CNN,0.42724458204334365,0.53125,0.7916666666666667,1.0,0.0625,,0.5833333333333334,1.0,,0.7368421052631579,0.11764705882352941,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",02,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.3230188679245283,0.4904891304347826,0.45270270270270274,0.043478260869565216,0.9375,,0.5,0.40540540540540543,,0.08,0.5660377358490566,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",05,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.36486486486486486,0.5,0.2872340425531915,1.0,0.0,,0.574468085106383,0.0,,0.7297297297297297,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",07,FW,FW,1,100,6.5,8,64,0.001,,20
