,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
3,DecisionTree,0.47596153846153844,0.2361618173101744,0.35005793279795433,0.26080766073665845,0.9530864197530864,0.0,0.0970873786407767,0.4910941475826972,0.0,0.21739130434782608,0.6481947942905122,0.0,0.1342281879194631,0.26080766073665845,0.35005793279795433,0.2361618173101744,[17],[15],['RP'],['RW'],68
4,MLP,0.45552884615384615,0.2014567684453549,0.33123976187622356,0.24276856041561923,0.9160493827160494,0.0,0.07766990291262135,0.4849673202614379,0.0,0.11940298507462686,0.6341880341880342,0.0,0.09411764705882353,0.24276856041561923,0.33123976187622356,0.2014567684453549,[17],[15],['RP'],['RW'],68
0,SVM,0.5768321513002365,0.3163671758011381,0.3701853635050554,0.34112455614162096,0.8041044776119403,0.0,0.3064516129032258,0.6776729559748428,0.0,0.2714285714285714,0.7354948805460751,0.0,0.28787878787878785,0.34112455614162096,0.3701853635050554,0.3163671758011381,[17],[16],['RP'],['RW'],68
1,RandomForest,0.6335697399527187,0.2111899133175729,0.3333333333333333,0.2585624698504583,1.0,0.0,0.0,0.6335697399527187,0.0,0.0,0.7756874095513748,0.0,0.0,0.2585624698504583,0.3333333333333333,0.2111899133175729,[17],[16],['RP'],['RW'],68
2,KNN,0.5815602836879432,0.30624896596693046,0.3527791151768041,0.32407468196941885,0.8432835820895522,0.0,0.21505376344086022,0.6466380543633763,0.0,0.272108843537415,0.7319838056680162,0.0,0.24024024024024027,0.32407468196941885,0.3527791151768041,0.30624896596693046,[17],[16],['RP'],['RW'],68
3,DecisionTree,0.624113475177305,0.3193114980971053,0.359954260953298,0.3236629301210195,0.9347014925373134,0.0,0.14516129032258066,0.6644562334217506,0.0,0.29347826086956524,0.7767441860465116,0.0,0.19424460431654678,0.3236629301210195,0.359954260953298,0.3193114980971053,[17],[16],['RP'],['RW'],68
4,MLP,0.5874704491725768,0.3037881186029334,0.34652677472850796,0.3154663292416198,0.8675373134328358,0.0,0.17204301075268819,0.6378600823045267,0.0,0.27350427350427353,0.7351778656126482,0.0,0.21122112211221125,0.3154663292416198,0.34652677472850796,0.3037881186029334,[17],[16],['RP'],['RW'],68
0,SVM,0.2965174129353234,0.15674730954145757,0.26992615227909345,0.19163564323542634,0.7038961038961039,0.0,0.10588235294117647,0.33917396745932415,0.0,0.13106796116504854,0.45777027027027034,0.0,0.11713665943600868,0.19163564323542634,0.26992615227909345,0.15674730954145757,[17],[17],['RP'],['RW'],68
1,RandomForest,0.38308457711442784,0.12769485903814262,0.3333333333333333,0.18465227817745802,1.0,0.0,0.0,0.38308457711442784,0.0,0.0,0.5539568345323741,0.0,0.0,0.18465227817745802,0.3333333333333333,0.12769485903814262,[17],[17],['RP'],['RW'],68
2,KNN,0.3661691542288557,0.18173767837263435,0.3217044393514982,0.19416952163431037,0.9376623376623376,0.0,0.027450980392156862,0.3744813278008299,0.0,0.17073170731707318,0.5352112676056339,0.0,0.0472972972972973,0.19416952163431037,0.3217044393514982,0.18173767837263435,[17],[17],['RP'],['RW'],68
3,DecisionTree,0.3701492537313433,0.16987179487179485,0.3251676428147016,0.19741415465900491,0.948051948051948,0.0,0.027450980392156862,0.38461538461538464,0.0,0.125,0.5472263868065967,0.0,0.045016077170418,0.19741415465900491,0.3251676428147016,0.16987179487179485,[17],[17],['RP'],['RW'],68
4,MLP,0.36019900497512436,0.1808783415166394,0.31827518886342415,0.1995204402515723,0.9116883116883117,0.0,0.043137254901960784,0.37340425531914895,0.0,0.16923076923076924,0.5298113207547169,0.0,0.06874999999999999,0.1995204402515723,0.31827518886342415,0.1808783415166394,[17],[17],['RP'],['RW'],68
0,SVM,0.36492890995260663,0.18970479157395045,0.3170250896057348,0.23687279297035393,0.7833333333333333,0.0,0.16774193548387098,0.44761904761904764,0.0,0.12149532710280374,0.5696969696969697,0.0,0.14092140921409216,0.23687279297035393,0.3170250896057348,0.18970479157395045,[17],[18],['RP'],['RW'],68
1,RandomForest,0.4265402843601896,0.14218009478672985,0.3333333333333333,0.19933554817275748,1.0,0.0,0.0,0.4265402843601896,0.0,0.0,0.5980066445182725,0.0,0.0,0.19933554817275748,0.3333333333333333,0.14218009478672985,[17],[18],['RP'],['RW'],68
2,KNN,0.3744075829383886,0.17736837961557061,0.3097371565113501,0.2242593470663646,0.8388888888888889,0.0,0.09032258064516129,0.45345345345345345,0.0,0.07865168539325842,0.5886939571150097,0.0,0.08408408408408409,0.2242593470663646,0.3097371565113501,0.17736837961557061,[17],[18],['RP'],['RW'],68
3,DecisionTree,0.4146919431279621,0.18096694942752514,0.3301971326164875,0.2151136036813345,0.9583333333333334,0.0,0.03225806451612903,0.43178973717146435,0.0,0.1111111111111111,0.5953408110440035,0.0,0.049999999999999996,0.2151136036813345,0.3301971326164875,0.18096694942752514,[17],[18],['RP'],['RW'],68
4,MLP,0.3613744075829384,0.19249231950844856,0.3191457586618877,0.23984527848078543,0.7638888888888888,0.0,0.1935483870967742,0.4435483870967742,0.0,0.13392857142857142,0.5612244897959183,0.0,0.15831134564643798,0.23984527848078543,0.3191457586618877,0.19249231950844856,[17],[18],['RP'],['RW'],68
0,SVM,0.5288197621225984,0.3322801917080342,0.4034361551854407,0.35574159857599347,0.8507194244604317,0.0,0.3595890410958904,0.5519253208868145,0.0,0.4449152542372881,0.6694975230007076,0.0,0.3977272727272727,0.35574159857599347,0.4034361551854407,0.3322801917080342,[17],[19],['RP'],['RW'],68
1,RandomForest,0.5086916742909423,0.16987473266116712,0.3333333333333333,0.2250556567496458,1.0,0.0,0.0,0.5096241979835013,0.0,0.0,0.6751669702489375,0.0,0.0,0.2250556567496458,0.3333333333333333,0.16987473266116712,[17],[19],['RP'],['RW'],68
2,KNN,0.5032021957913998,0.2997181784247854,0.36930455635491605,0.3183776868824589,0.8579136690647482,0.0,0.25,0.5341545352743561,0.0,0.365,0.6583850931677018,0.0,0.2967479674796748,0.3183776868824589,0.36930455635491605,0.2997181784247854,[17],[19],['RP'],['RW'],68
3,DecisionTree,0.4739249771271729,0.19047810905183993,0.31326171939161,0.22613749623345616,0.9226618705035972,0.0,0.017123287671232876,0.5029411764705882,0.0,0.0684931506849315,0.6510152284263959,0.0,0.0273972602739726,0.22613749623345616,0.31326171939161,0.19047810905183993,[17],[19],['RP'],['RW'],68
4,MLP,0.4638609332113449,0.2835211074352446,0.36466443283729183,0.3188870747519884,0.710431654676259,0.0,0.3835616438356164,0.5359565807327001,0.0,0.3146067415730337,0.6109822119102862,0.0,0.345679012345679,0.3188870747519884,0.36466443283729183,0.2835211074352446,[17],[19],['RP'],['RW'],68
0,SVM,0.33293124246079614,0.1480654761904762,0.28225527499135245,0.19368241320432553,0.7959183673469388,0.0,0.05084745762711865,0.42857142857142855,0.0,0.015625,0.557142857142857,0.0,0.02390438247011952,0.19368241320432553,0.28225527499135245,0.1480654761904762,[17],[20],['RP'],['RW'],68
1,RandomForest,0.413751507840772,0.13791716928025735,0.3333333333333333,0.19510807736063707,1.0,0.0,0.0,0.413751507840772,0.0,0.0,0.5853242320819112,0.0,0.0,0.19510807736063707,0.3333333333333333,0.13791716928025735,[17],[20],['RP'],['RW'],68
2,KNN,0.3498190591073583,0.14392659785215306,0.29118281695244685,0.19260041525288377,0.8396501457725948,0.0,0.03389830508474576,0.41739130434782606,0.0,0.014388489208633094,0.5575992255566311,0.0,0.020202020202020204,0.19260041525288377,0.29118281695244685,0.14392659785215306,[17],[20],['RP'],['RW'],68
3,DecisionTree,0.37394451145958985,0.13130029648454045,0.3012633624878523,0.18289085545722714,0.9037900874635568,0.0,0.0,0.39390088945362134,0.0,0.0,0.5486725663716814,0.0,0.0,0.18289085545722714,0.3012633624878523,0.13130029648454045,[17],[20],['RP'],['RW'],68
4,MLP,0.35705669481302776,0.16146939136588817,0.329759022252969,0.21628352490421457,0.8367346938775511,0.0,0.15254237288135594,0.4270833333333333,0.0,0.05732484076433121,0.5655172413793104,0.0,0.08333333333333333,0.21628352490421457,0.329759022252969,0.16146939136588817,[17],[20],['RP'],['RW'],68
0,SVM,0.48333333333333334,0.2430492823446753,0.3134395280235988,0.26846038117127174,0.812,0.0,0.12831858407079647,0.5501355013550135,0.0,0.17901234567901234,0.6558966074313409,0.0,0.14948453608247422,0.26846038117127174,0.3134395280235988,0.2430492823446753,[17],[24],['RP'],['RW'],68
1,RandomForest,0.5555555555555556,0.1851851851851852,0.3333333333333333,0.2380952380952381,1.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.7142857142857143,0.0,0.0,0.2380952380952381,0.3333333333333333,0.1851851851851852,[17],[24],['RP'],['RW'],68
2,KNN,0.5233333333333333,0.26474264541761533,0.3350147492625369,0.28166986856951176,0.89,0.0,0.11504424778761062,0.5661577608142494,0.0,0.22807017543859648,0.6920684292379471,0.0,0.15294117647058822,0.28166986856951176,0.3350147492625369,0.26474264541761533,[17],[24],['RP'],['RW'],68
3,DecisionTree,0.49666666666666665,0.2860790222668676,0.34326253687315633,0.30583195135433944,0.782,0.0,0.24778761061946902,0.5400552486187845,0.0,0.3181818181818182,0.638888888888889,0.0,0.27860696517412936,0.30583195135433944,0.34326253687315633,0.2860790222668676,[17],[24],['RP'],['RW'],68
4,MLP,0.47333333333333333,0.25546058879392214,0.31956342182890857,0.2810514969809228,0.764,0.0,0.19469026548672566,0.5441595441595442,0.0,0.2222222222222222,0.6356073211314476,0.0,0.20754716981132076,0.2810514969809228,0.31956342182890857,0.25546058879392214,[17],[24],['RP'],['RW'],68
0,SVM,0.6041666666666666,0.49326305777918683,0.4871401400536008,0.46172141023626173,0.6486988847583643,,0.32558139534883723,0.8574938574938575,,0.12903225806451613,0.7386243386243386,,0.1848184818481848,0.46172141023626173,0.4871401400536008,0.49326305777918683,[17],[3],['RP'],['RP'],68
1,RandomForest,0.8621794871794872,0.4310897435897436,0.5,0.4629948364888124,1.0,,0.0,0.8621794871794872,,0.0,0.9259896729776248,,0.0,0.4629948364888124,0.5,0.4310897435897436,[17],[3],['RP'],['RP'],68
2,KNN,0.7019230769230769,0.5277777777777778,0.5438315898677272,0.5232571513070338,0.7620817843866171,,0.32558139534883723,0.8760683760683761,,0.1794871794871795,0.8151093439363817,,0.23140495867768593,0.5232571513070338,0.5438315898677272,0.5277777777777778,[17],[3],['RP'],['RP'],68
3,DecisionTree,0.8477564102564102,0.4300813008130081,0.491635687732342,0.4588031222896791,0.983271375464684,,0.0,0.8601626016260162,,0.0,0.9176062445793582,,0.0,0.4588031222896791,0.491635687732342,0.4300813008130081,[17],[3],['RP'],['RP'],68
4,MLP,0.6955128205128205,0.4722782258064516,0.461960750410651,0.4641985574576547,0.7843866171003717,,0.13953488372093023,0.8508064516129032,,0.09375,0.816247582205029,,0.11214953271028037,0.4641985574576547,0.461960750410651,0.4722782258064516,[17],[3],['RP'],['RP'],68
0,SVM,0.6800847457627118,0.5236739493717893,0.5955056179775281,0.47727872796080617,0.6910112359550562,,0.5,0.9579439252336449,,0.08940397350993377,0.8028720626631854,,0.15168539325842695,0.47727872796080617,0.5955056179775281,0.5236739493717893,[17],[7],['RP'],['RP'],68
1,RandomForest,0.9427966101694916,0.4713983050847458,0.5,0.48527808069792805,1.0,,0.0,0.9427966101694916,,0.0,0.9705561613958561,,0.0,0.48527808069792805,0.5,0.4713983050847458,[17],[7],['RP'],['RP'],68
2,KNN,0.7722457627118644,0.5018023452029613,0.5052226383687057,0.4813014488086749,0.8067415730337079,,0.2037037037037037,0.9434954007884363,,0.060109289617486336,0.8697758933979406,,0.09282700421940929,0.4813014488086749,0.5052226383687057,0.5018023452029613,[17],[7],['RP'],['RP'],68
3,DecisionTree,0.6345338983050848,0.5491979358815701,0.7192051602163961,0.4830599271445917,0.6235955056179775,,0.8148148148148148,0.9823008849557522,,0.11609498680738786,0.7628865979381442,,0.20323325635103925,0.4830599271445917,0.7192051602163961,0.5491979358815701,[17],[7],['RP'],['RP'],68
4,MLP,0.7277542372881356,0.507244245716172,0.5251144402829796,0.47500059509511783,0.7539325842696629,,0.2962962962962963,0.9464033850493653,,0.06808510638297872,0.8392745465916197,,0.11072664359861592,0.47500059509511783,0.5251144402829796,0.507244245716172,[17],[7],['RP'],['RP'],68
0,SVM,0.6588041689522764,0.4711485783794826,0.4800326135852452,0.46949482737970477,0.8369883040935673,,0.12307692307692308,0.741580310880829,,0.2007168458781362,0.7864010989010989,,0.15258855585831063,0.46949482737970477,0.4800326135852452,0.4711485783794826,[17],[8],['RP'],['RP'],68
1,RandomForest,0.750411409764125,0.3752057048820625,0.5,0.42870573487934815,1.0,,0.0,0.750411409764125,,0.0,0.8574114697586963,,0.0,0.42870573487934815,0.5,0.3752057048820625,[17],[8],['RP'],['RP'],68
2,KNN,0.7037849698299506,0.4960613371349198,0.49826890945311997,0.47528942711553634,0.908625730994152,,0.08791208791208792,0.7496984318455971,,0.24242424242424243,0.8215465961665566,,0.12903225806451613,0.47528942711553634,0.49826890945311997,0.4960613371349198,[17],[8],['RP'],['RP'],68
3,DecisionTree,0.7284695556774547,0.5918487000804074,0.5528532870638134,0.5520757790779577,0.9035087719298246,,0.2021978021978022,0.7729831144465291,,0.4107142857142857,0.8331648129423661,,0.2709867452135493,0.5520757790779577,0.5528532870638134,0.5918487000804074,[17],[8],['RP'],['RP'],68
4,MLP,0.6489303346132749,0.453437787039986,0.46758643403380246,0.4552517555655162,0.8296783625730995,,0.1054945054945055,0.7360570687418937,,0.1708185053380783,0.7800687285223368,,0.13043478260869565,0.4552517555655162,0.46758643403380246,0.453437787039986,[17],[8],['RP'],['RP'],68
0,SVM,0.5288909599254427,0.4792036379769299,0.4849564740649613,0.4623421210514929,0.7590361445783133,,0.21087680355160932,0.5706521739130435,,0.3877551020408163,0.6514994829369183,,0.27318475916606755,0.4623421210514929,0.4849564740649613,0.4792036379769299,[17],[9],['RP'],['RP'],68
1,RandomForest,0.5801491146318732,0.2900745573159366,0.5,0.3671483338248304,1.0,,0.0,0.5801491146318732,,0.0,0.7342966676496608,,0.0,0.3671483338248304,0.5,0.2900745573159366,[17],[9],['RP'],['RP'],68
2,KNN,0.5521901211556384,0.47361345283521167,0.48939687718688296,0.425098718093462,0.8811244979919679,,0.097669256381798,0.5743455497382199,,0.3728813559322034,0.6954041204437401,,0.15479331574318383,0.425098718093462,0.48939687718688296,0.47361345283521167,[17],[9],['RP'],['RP'],68
3,DecisionTree,0.565237651444548,0.4781228371099275,0.49481522092810754,0.405260642432736,0.934136546184739,,0.05549389567147614,0.5774577954319762,,0.3787878787878788,0.7137158637618902,,0.09680542110358181,0.405260642432736,0.49481522092810754,0.4781228371099275,[17],[9],['RP'],['RP'],68
4,MLP,0.5452003727865797,0.4746082313060389,0.48735942660765147,0.43665329729915825,0.8481927710843373,,0.12652608213096558,0.5729788388497016,,0.37623762376237624,0.6839378238341969,,0.18936877076411956,0.43665329729915825,0.48735942660765147,0.4746082313060389,[17],[9],['RP'],['RP'],68
0,SVM,0.5877437325905293,0.47710776353212453,0.4699048135785141,0.46676033721397037,0.671353251318102,,0.2684563758389262,0.7780040733197556,,0.1762114537444934,0.7207547169811321,,0.21276595744680854,0.46676033721397037,0.4699048135785141,0.47710776353212453,[17],[10],['RP'],['RP'],68
1,RandomForest,0.7924791086350975,0.39623955431754876,0.5,0.4421134421134421,1.0,,0.0,0.7924791086350975,,0.0,0.8842268842268842,,0.0,0.4421134421134421,0.5,0.39623955431754876,[17],[10],['RP'],['RP'],68
2,KNN,0.6392757660167131,0.44404519938056525,0.4454476828534695,0.4447221401079131,0.7768014059753954,,0.11409395973154363,0.7700348432055749,,0.11805555555555555,0.773403324584427,,0.11604095563139932,0.4447221401079131,0.4454476828534695,0.44404519938056525,[17],[10],['RP'],['RP'],68
3,DecisionTree,0.7785515320334262,0.394774011299435,0.4912126537785589,0.4377447141738449,0.9824253075571178,,0.0,0.78954802259887,,0.0,0.8754894283476898,,0.0,0.4377447141738449,0.4912126537785589,0.394774011299435,[17],[10],['RP'],['RP'],68
4,MLP,0.6671309192200557,0.4607866795366795,0.4654993453721943,0.4625260355492914,0.8101933216168717,,0.12080536912751678,0.7787162162162162,,0.14285714285714285,0.7941429801894918,,0.13090909090909092,0.4625260355492914,0.4654993453721943,0.4607866795366795,[17],[10],['RP'],['RP'],68
0,SVM,0.5604938271604938,0.4614354066985646,0.4373504562352146,0.4322224956928378,0.6237918215613383,,0.2509090909090909,0.8028708133971292,,0.12,0.7020920502092051,,0.1623529411764706,0.4322224956928378,0.4373504562352146,0.4614354066985646,[17],[12],['RP'],['RP'],68
1,RandomForest,0.8302469135802469,0.41512345679012347,0.5,0.45362563237774034,1.0,,0.0,0.8302469135802469,,0.0,0.9072512647554807,,0.0,0.45362563237774034,0.5,0.41512345679012347,[17],[12],['RP'],['RP'],68
2,KNN,0.6265432098765432,0.436188392774666,0.4178235890503548,0.4250665358924256,0.7338289962825278,,0.10181818181818182,0.799837925445705,,0.07253886010362694,0.7654129507561069,,0.08472012102874432,0.4250665358924256,0.4178235890503548,0.436188392774666,[17],[12],['RP'],['RP'],68
3,DecisionTree,0.532716049382716,0.5140064588736116,0.5247651233524839,0.4637401233755415,0.5368029739776952,,0.5127272727272727,0.8434579439252337,,0.18455497382198952,0.6560654248069059,,0.2714148219441771,0.4637401233755415,0.5247651233524839,0.5140064588736116,[17],[12],['RP'],['RP'],68
4,MLP,0.6080246913580247,0.4892437660950945,0.48333220682663064,0.4716679566384585,0.6721189591078067,,0.29454545454545455,0.8233151183970856,,0.15517241379310345,0.7400736799017602,,0.20326223337515686,0.4716679566384585,0.48333220682663064,0.4892437660950945,[17],[12],['RP'],['RP'],68
0,SVM,0.6550362080315998,0.5117361454133306,0.5904690221080906,0.4357131108955926,0.6591989137813985,,0.5217391304347826,0.9778449144008057,,0.045627376425855515,0.7875101378751014,,0.0839160839160839,0.4357131108955926,0.5904690221080906,0.5117361454133306,[17],[14],['RP'],['RP'],68
1,RandomForest,0.9697169190256748,0.4848584595128374,0.5,0.492312834224599,1.0,,0.0,0.9697169190256748,,0.0,0.984625668449198,,0.0,0.492312834224599,0.5,0.4848584595128374,[17],[14],['RP'],['RP'],68
2,KNN,0.6886109282422647,0.5032782505035557,0.5235396558339975,0.4383156199552052,0.6992532247114732,,0.34782608695652173,0.9716981132075472,,0.034858387799564274,0.813264903276747,,0.06336633663366337,0.4383156199552052,0.5235396558339975,0.5032782505035557,[17],[14],['RP'],['RP'],68
3,DecisionTree,0.8973008558262014,0.4836763662171753,0.4626612355736592,0.4729354614850798,0.9253224711473184,,0.0,0.9673527324343506,,0.0,0.9458709229701596,,0.0,0.4729354614850798,0.4626612355736592,0.4836763662171753,[17],[14],['RP'],['RP'],68
4,MLP,0.7057274522712311,0.49077069146149815,0.43759408483131146,0.42845562741320053,0.7230142566191446,,0.15217391304347827,0.9646739130434783,,0.016867469879518072,0.8265424912689173,,0.03036876355748373,0.42845562741320053,0.43759408483131146,0.49077069146149815,[17],[14],['RP'],['RP'],68
0,SVM,0.7594070695553021,0.6326691296711283,0.5931877664641309,0.6025008162774312,0.8981549815498155,,0.2882205513784461,0.8107928047968022,,0.45454545454545453,0.8522408963585434,,0.35276073619631904,0.6025008162774312,0.5931877664641309,0.6326691296711283,[17],[15],['RP'],['RP'],68
1,RandomForest,0.7725199543899658,0.3862599771949829,0.5,0.435831457060148,1.0,,0.0,0.7725199543899658,,0.0,0.871662914120296,,0.0,0.435831457060148,0.5,0.3862599771949829,[17],[15],['RP'],['RP'],68
2,KNN,0.7696693272519954,0.6372702267698858,0.5547392466405867,0.5524244077936777,0.9490774907749078,,0.16040100250626566,0.7933374460209747,,0.48120300751879697,0.864247311827957,,0.24060150375939848,0.5524244077936777,0.5547392466405867,0.6372702267698858,[17],[15],['RP'],['RP'],68
3,DecisionTree,0.7109464082098061,0.49509843149807936,0.49728102544183334,0.4841616360595772,0.8892988929889298,,0.10526315789473684,0.7714468629961587,,0.21875,0.8261912924237229,,0.14213197969543145,0.4841616360595772,0.49728102544183334,0.49509843149807936,[17],[15],['RP'],['RP'],68
4,MLP,0.6835803876852907,0.4726142655520573,0.48133710660414875,0.47157059920366734,0.8523985239852399,,0.11027568922305764,0.7649006622516556,,0.18032786885245902,0.806282722513089,,0.1368584758942457,0.47157059920366734,0.48133710660414875,0.4726142655520573,[17],[15],['RP'],['RP'],68
0,SVM,0.791256157635468,0.5599851194995293,0.6029137847941334,0.5667850946046434,0.83640081799591,,0.36942675159235666,0.9253393665158371,,0.19463087248322147,0.8786251342642319,,0.2549450549450549,0.5667850946046434,0.6029137847941334,0.5599851194995293,[17],[20],['RP'],['RP'],68
1,RandomForest,0.9033251231527094,0.4516625615763547,0.5,0.4746036881268198,1.0,,0.0,0.9033251231527094,,0.0,0.9492073762536396,,0.0,0.4746036881268198,0.5,0.4516625615763547,[17],[20],['RP'],['RP'],68
2,KNN,0.8245073891625616,0.5787496816908582,0.6127870475297305,0.5892930825646555,0.8752556237218814,,0.3503184713375796,0.9264069264069265,,0.23109243697478993,0.9001051524710831,,0.27848101265822783,0.5892930825646555,0.6127870475297305,0.5787496816908582,[17],[20],['RP'],['RP'],68
3,DecisionTree,0.874384236453202,0.563333150903419,0.535170784867944,0.5410904255319149,0.9556918882072256,,0.11464968152866242,0.9097988319273199,,0.21686746987951808,0.9321808510638298,,0.15,0.5410904255319149,0.535170784867944,0.563333150903419,[17],[20],['RP'],['RP'],68
4,MLP,0.6884236453201971,0.5137592945976179,0.5317754939887721,0.49062255149910244,0.7259713701431493,,0.3375796178343949,0.9110350727117195,,0.11648351648351649,0.8080424886191199,,0.173202614379085,0.49062255149910244,0.5317754939887721,0.5137592945976179,[17],[20],['RP'],['RP'],68
0,SVM,0.7842907385697538,0.5068557735561784,0.5311003845851974,0.4789110225763612,0.8041362530413625,,0.25806451612903225,0.966374269005848,,0.047337278106508875,0.8778220451527224,,0.07999999999999999,0.4789110225763612,0.5311003845851974,0.5068557735561784,[17],[21],['RP'],['RP'],68
1,RandomForest,0.9636576787807737,0.48182883939038684,0.5,0.4907462686567164,1.0,,0.0,0.9636576787807737,,0.0,0.9814925373134328,,0.0,0.4907462686567164,0.5,0.48182883939038684,[17],[21],['RP'],['RP'],68
2,KNN,0.8827667057444314,0.4840950556467798,0.46578957695628287,0.47379784707442707,0.9154501216545012,,0.016129032258064516,0.9610472541507025,,0.007142857142857143,0.9376947040498442,,0.009900990099009901,0.47379784707442707,0.46578957695628287,0.4840950556467798,[17],[21],['RP'],['RP'],68
3,DecisionTree,0.7010550996483002,0.48404982901807525,0.41030923789341495,0.4232589587559161,0.7238442822384428,,0.0967741935483871,0.9550561797752809,,0.013043478260869565,0.8235294117647058,,0.022988505747126436,0.4232589587559161,0.41030923789341495,0.48404982901807525,[17],[21],['RP'],['RP'],68
4,MLP,0.8493552168815943,0.47948378557246857,0.4406934306569343,0.45927099841521396,0.8813868613138686,,0.0,0.9589675711449371,,0.0,0.9185419968304279,,0.0,0.45927099841521396,0.4406934306569343,0.47948378557246857,[17],[21],['RP'],['RP'],68
0,SVM,0.6334639059876889,0.4904758289761279,0.4877871202995015,0.48476935815217126,0.7233748271092669,,0.25219941348973607,0.8039969254419678,,0.17695473251028807,0.7615580633418274,,0.20798065296251514,0.48476935815217126,0.4877871202995015,0.4904758289761279,[17],[23],['RP'],['RP'],68
1,RandomForest,0.8091773922775601,0.40458869613878007,0.5,0.44726260439220533,1.0,,0.0,0.8091773922775601,,0.0,0.8945252087844107,,0.0,0.44726260439220533,0.5,0.40458869613878007,[17],[23],['RP'],['RP'],68
2,KNN,0.710688304420817,0.5021588466384997,0.501890136811834,0.5012543153360091,0.8395573997233748,,0.16422287390029325,0.8098732488325551,,0.19444444444444445,0.8244482173174872,,0.17806041335453102,0.5012543153360091,0.501890136811834,0.5021588466384997,[17],[23],['RP'],['RP'],68
3,DecisionTree,0.7392277560156687,0.5179613031725707,0.5128020264213545,0.5108791162318622,0.8789764868603043,,0.1466275659824047,0.8137003841229193,,0.2222222222222222,0.8450797872340425,,0.176678445229682,0.5108791162318622,0.5128020264213545,0.5179613031725707,[17],[23],['RP'],['RP'],68
4,MLP,0.7207610520425294,0.5148056505094135,0.512596179976718,0.5124973689893366,0.8492392807745505,,0.17595307917888564,0.8137839628893306,,0.2158273381294964,0.8311336717428088,,0.1938610662358643,0.5124973689893366,0.512596179976718,0.5148056505094135,[17],[23],['RP'],['RP'],68
0,SVM,0.6454066705675834,0.5226716999191604,0.5232581202628204,0.5228994921051723,0.7599382477807797,,0.28657799274486095,0.7694411879640485,,0.2759022118742724,0.7646601941747573,,0.2811387900355872,0.5228994921051723,0.5232581202628204,0.5226716999191604,[17],[24],['RP'],['RP'],68
1,RandomForest,0.7580456407255705,0.37902282036278523,0.5,0.4311865535030787,1.0,,0.0,0.7580456407255705,,0.0,0.8623731070061574,,0.0,0.4311865535030787,0.5,0.37902282036278523,[17],[24],['RP'],['RP'],68
2,KNN,0.6726155646576946,0.5353904830794776,0.5321492357742852,0.5329736153198895,0.8043226553454265,,0.2599758162031439,0.7729970326409495,,0.29778393351800553,0.7883487800264801,,0.27759845061329885,0.5329736153198895,0.5321492357742852,0.5353904830794776,[17],[24],['RP'],['RP'],68
3,DecisionTree,0.7009947337624342,0.5070451424411988,0.5039432842828189,0.4914614574744129,0.8857583944423003,,0.12212817412333736,0.759682224428997,,0.25440806045340053,0.8178902352102637,,0.1650326797385621,0.4914614574744129,0.5039432842828189,0.5070451424411988,[17],[24],['RP'],['RP'],68
4,MLP,0.6650087770626097,0.5291098359670733,0.5271318679626295,0.5276883204653591,0.794287919722115,,0.2599758162031439,0.7707865168539326,,0.2874331550802139,0.7823607679148451,,0.273015873015873,0.5276883204653591,0.5271318679626295,0.5291098359670733,[17],[24],['RP'],['RP'],68
0,SVM,0.88,0.8814102564102564,0.8814102564102564,0.8799999999999999,0.8461538461538461,,0.9166666666666666,0.9166666666666666,,0.8461538461538461,0.8799999999999999,,0.8799999999999999,0.8799999999999999,0.8814102564102564,0.8814102564102564,[21],[21],['RP'],['RP'],70
1,RandomForest,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,[21],[21],['RP'],['RP'],70
2,KNN,0.8,0.8529411764705883,0.8076923076923077,0.7947454844006568,0.6153846153846154,,1.0,1.0,,0.7058823529411765,0.761904761904762,,0.8275862068965517,0.7947454844006568,0.8076923076923077,0.8529411764705883,[21],[21],['RP'],['RP'],70
3,DecisionTree,0.96,0.9615384615384616,0.9615384615384616,0.9600000000000001,0.9230769230769231,,1.0,1.0,,0.9230769230769231,0.9600000000000001,,0.9600000000000001,0.9600000000000001,0.9615384615384616,0.9615384615384616,[21],[21],['RP'],['RP'],70
4,MLP,0.8,0.8166666666666667,0.8044871794871795,0.7987117552334944,0.6923076923076923,,0.9166666666666666,0.9,,0.7333333333333333,0.7826086956521738,,0.8148148148148148,0.7987117552334944,0.8044871794871795,0.8166666666666667,[21],[21],['RP'],['RP'],70
0,SVM,0.7565947242206235,0.2895153298921805,0.30375950178587785,0.2961833988672847,0.8784916201117319,0.0,0.03278688524590164,0.8465679676985195,0.0,0.02197802197802198,0.8622344071281699,0.0,0.026315789473684216,0.2961833988672847,0.30375950178587785,0.2895153298921805,[21],[2],['RP'],['FW'],70
1,RandomForest,0.8585131894484412,0.28617106314948043,0.3333333333333333,0.3079569892473118,1.0,0.0,0.0,0.8585131894484412,0.0,0.0,0.9238709677419354,0.0,0.0,0.3079569892473118,0.3333333333333333,0.28617106314948043,[21],[2],['RP'],['FW'],70
