,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class0 Precision,Class1 Precision,Class0 F1,Class1 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
1,RandomForest,0.28284671532846717,0.5366171003717473,0.5033136532606685,0.23353370132712656,0.020050125313283207,0.9865771812080537,0.8,0.2732342007434944,0.039119804400977995,0.4279475982532751,0.23353370132712656,0.5033136532606685,0.5366171003717473,[8],[16],['FW'],['FP'],3
2,KNN,0.4981751824817518,0.4881626007580206,0.48508015003952837,0.46472019464720193,0.5137844611528822,0.4563758389261745,0.7167832167832168,0.2595419847328244,0.5985401459854014,0.3309002433090024,0.46472019464720193,0.48508015003952837,0.4881626007580206,[8],[16],['FW'],['FP'],3
3,DecisionTree,0.3795620437956204,0.43273839152385696,0.42044709088156634,0.37301459107306306,0.3308270676691729,0.5100671140939598,0.6439024390243903,0.22157434402332363,0.4370860927152318,0.3089430894308943,0.37301459107306306,0.42044709088156634,0.43273839152385696,[8],[16],['FW'],['FP'],3
4,MLP,0.5565693430656934,0.5103836530442035,0.5125649694706566,0.5022706630336058,0.6090225563909775,0.4161073825503356,0.7363636363636363,0.28440366972477066,0.6666666666666667,0.33787465940054495,0.5022706630336058,0.5125649694706566,0.5103836530442035,[8],[16],['FW'],['FP'],3
0,SVM,0.5016891891891891,0.505867111075599,0.5183048433048433,0.4027012514407472,0.4981481481481482,0.5384615384615384,0.9180887372013652,0.09364548494983277,0.6458583433373349,0.15954415954415951,0.4027012514407472,0.5183048433048433,0.505867111075599,[8],[18],['FW'],['FP'],3
1,RandomForest,0.6300675675675675,0.5401633437424933,0.6190883190883191,0.49030523187243474,0.6324074074074074,0.6057692307692307,0.9433701657458563,0.13695652173913042,0.7572062084257206,0.2234042553191489,0.49030523187243474,0.6190883190883191,0.5401633437424933,[8],[18],['FW'],['FP'],3
2,KNN,0.5777027027027027,0.5083180600592133,0.5252136752136752,0.4394533913069826,0.5888888888888889,0.46153846153846156,0.9190751445086706,0.0975609756097561,0.7178329571106095,0.16107382550335572,0.4394533913069826,0.5252136752136752,0.5083180600592133,[8],[18],['FW'],['FP'],3
3,DecisionTree,0.5084459459459459,0.5084459459459459,0.5263532763532763,0.407853489523181,0.5046296296296297,0.5480769230769231,0.9206081081081081,0.09628378378378379,0.6519138755980862,0.16379310344827586,0.407853489523181,0.5263532763532763,0.5084459459459459,[8],[18],['FW'],['FP'],3
4,MLP,0.5591216216216216,0.5091288229842447,0.528062678062678,0.43207480592801695,0.5657407407407408,0.49038461538461536,0.9201807228915663,0.09807692307692308,0.7006880733944955,0.16346153846153844,0.43207480592801695,0.528062678062678,0.5091288229842447,[8],[18],['FW'],['FP'],3
0,SVM,0.4958481613285884,0.5437811658164727,0.585108635097493,0.45138113679065434,0.4582172701949861,0.712,0.9013698630136986,0.18619246861924685,0.6075715604801478,0.29519071310116085,0.45138113679065434,0.585108635097493,0.5437811658164727,[8],[19],['FW'],['FP'],3
1,RandomForest,0.3665480427046263,0.5354942233632862,0.5554540389972145,0.35694817439003484,0.28690807799442897,0.824,0.9035087719298246,0.16747967479674797,0.4355179704016913,0.27837837837837837,0.35694817439003484,0.5554540389972145,0.5354942233632862,[8],[19],['FW'],['FP'],3
2,KNN,0.6215895610913404,0.5289810656633087,0.553208913649025,0.5043452296474604,0.6504178272980501,0.456,0.8728971962616823,0.18506493506493507,0.7454110135674381,0.26327944572748263,0.5043452296474604,0.553208913649025,0.5289810656633087,[8],[19],['FW'],['FP'],3
3,DecisionTree,0.4211150652431791,0.4569551117938214,0.4156991643454039,0.3638129407398243,0.4233983286908078,0.408,0.8042328042328042,0.10967741935483871,0.5547445255474452,0.17288135593220338,0.3638129407398243,0.4156991643454039,0.4569551117938214,[8],[19],['FW'],['FP'],3
4,MLP,0.5432977461447213,0.5270839679155244,0.5534986072423398,0.4686333995314288,0.5389972144846796,0.568,0.8775510204081632,0.17661691542288557,0.6678170836928387,0.269449715370019,0.4686333995314288,0.5534986072423398,0.5270839679155244,[8],[19],['FW'],['FP'],3
0,SVM,0.4666666666666667,0.5138567500612529,0.5162916493294498,0.4601451180398549,0.4020100502512563,0.6305732484076433,0.7339449541284404,0.29376854599406527,0.5194805194805195,0.4008097165991903,0.4601451180398549,0.5162916493294498,0.5138567500612529,[8],[24],['FW'],['FP'],3
1,RandomForest,0.6036036036036037,0.621152539715719,0.6484092436705822,0.5905762111701272,0.5452261306532663,0.7515923566878981,0.84765625,0.39464882943143814,0.6636085626911314,0.5175438596491229,0.5905762111701272,0.6484092436705822,0.621152539715719,[8],[24],['FW'],['FP'],3
2,KNN,0.4828828828828829,0.47066409608420395,0.4639599270236533,0.44984785634599644,0.507537688442211,0.42038216560509556,0.689419795221843,0.25190839694656486,0.5846599131693199,0.315035799522673,0.44984785634599644,0.4639599270236533,0.47066409608420395,[8],[24],['FW'],['FP'],3
3,DecisionTree,0.5063063063063064,0.49021361606559943,0.4880053131901546,0.47224304514409465,0.5301507537688442,0.445859872611465,0.7080536912751678,0.2723735408560311,0.6063218390804599,0.3381642512077294,0.47224304514409465,0.4880053131901546,0.49021361606559943,[8],[24],['FW'],['FP'],3
4,MLP,0.518918918918919,0.5568983485650152,0.5681512658835579,0.5102115690350986,0.4547738693467337,0.6815286624203821,0.7835497835497836,0.33024691358024694,0.5755166931637521,0.44490644490644493,0.5102115690350986,0.5681512658835579,0.5568983485650152,[8],[24],['FW'],['FP'],3
0,SVM,0.5553505535055351,0.5003195296523517,0.5004340947677111,0.4836258697027198,0.6016746411483254,0.39919354838709675,0.7714723926380368,0.22916666666666666,0.6760752688172044,0.2911764705882353,0.4836258697027198,0.5004340947677111,0.5003195296523517,[8],[3],['FW'],['LW'],3
1,RandomForest,0.7038745387453874,0.4679082988435507,0.48328252816792716,0.4642017396767324,0.8899521531100478,0.07661290322580645,0.7646454265159301,0.17117117117117117,0.8225538971807629,0.10584958217270195,0.4642017396767324,0.48328252816792716,0.4679082988435507,[8],[3],['FW'],['LW'],3
2,KNN,0.5950184501845018,0.5231632709301685,0.5304059268405619,0.5146969890115494,0.6495215311004785,0.4112903225806452,0.7880986937590712,0.2582278481012658,0.7121311475409836,0.31726283048211507,0.5146969890115494,0.5304059268405619,0.5231632709301685,[8],[3],['FW'],['LW'],3
3,DecisionTree,0.48616236162361626,0.4695361749380712,0.45699567834542365,0.4347226500219543,0.5107655502392344,0.4032258064516129,0.7426086956521739,0.19646365422396855,0.6052445074415308,0.2642007926023778,0.4347226500219543,0.45699567834542365,0.4695361749380712,[8],[3],['FW'],['LW'],3
4,MLP,0.5341328413284133,0.5076850372050661,0.5107848433400216,0.4809448090214071,0.5538277511961722,0.46774193548387094,0.7781512605042017,0.23721881390593047,0.647099930118798,0.3147896879240163,0.4809448090214071,0.5107848433400216,0.5076850372050661,[8],[3],['FW'],['LW'],3
0,SVM,0.5433673469387755,0.5402010050251256,0.5485521019677997,0.5212071264861061,0.5360576923076923,0.561046511627907,0.7470686767169179,0.3333333333333333,0.6242127361791462,0.41820151679306605,0.5212071264861061,0.5485521019677997,0.5402010050251256,[8],[5],['FW'],['LW'],3
1,RandomForest,0.6301020408163265,0.4740581359837864,0.48367620751341683,0.4666666666666667,0.8365384615384616,0.1308139534883721,0.699497487437186,0.24861878453038674,0.761904761904762,0.1714285714285714,0.4666666666666667,0.48367620751341683,0.4740581359837864,[8],[5],['FW'],['LW'],3
2,KNN,0.5459183673469388,0.5145004797952873,0.5171064400715564,0.506076670179799,0.5865384615384616,0.4476744186046512,0.7197640117994101,0.3092369477911647,0.6463576158940397,0.3657957244655582,0.506076670179799,0.5171064400715564,0.5145004797952873,[8],[5],['FW'],['LW'],3
3,DecisionTree,0.4804421768707483,0.482909790422193,0.4793576699463328,0.458447234601566,0.48197115384615385,0.47674418604651164,0.6901893287435457,0.27563025210084036,0.56758669497523,0.34930777422790205,0.458447234601566,0.4793576699463328,0.482909790422193,[8],[5],['FW'],['LW'],3
4,MLP,0.5246598639455783,0.5179742488773333,0.5216905187835421,0.49963426896035723,0.5288461538461539,0.5145348837209303,0.7248764415156508,0.3110720562390158,0.6115357887421822,0.3877327491785323,0.49963426896035723,0.5216905187835421,0.5179742488773333,[8],[5],['FW'],['LW'],3
0,SVM,0.46219135802469136,0.5437023245583026,0.5541239119436481,0.4559328312137302,0.3757637474541752,0.732484076433121,0.8145695364238411,0.27283511269276395,0.5142857142857143,0.39757994814174596,0.4559328312137302,0.5541239119436481,0.5437023245583026,[8],[6],['FW'],['LW'],3
1,RandomForest,0.5709876543209876,0.49934968413229286,0.49918274157769793,0.49091011855138406,0.6384928716904277,0.35987261146496813,0.7572463768115942,0.24145299145299146,0.6928176795580111,0.289002557544757,0.49091011855138406,0.49918274157769793,0.49934968413229286,[8],[6],['FW'],['LW'],3
2,KNN,0.5655864197530864,0.5557266164057824,0.5757747739566983,0.5294824712152624,0.5560081466395111,0.5955414012738853,0.8112927191679049,0.3001605136436597,0.6598187311178246,0.39914621131270006,0.5294824712152624,0.5757747739566983,0.5557266164057824,[8],[6],['FW'],['LW'],3
3,DecisionTree,0.4783950617283951,0.49428167074663404,0.4922425311660851,0.45009603434640155,0.4653767820773931,0.5191082802547771,0.7516447368421053,0.2369186046511628,0.5748427672955975,0.3253493013972056,0.45009603434640155,0.4922425311660851,0.49428167074663404,[8],[6],['FW'],['LW'],3
4,MLP,0.4984567901234568,0.4968658308882369,0.4957320949057558,0.46185315694927465,0.5010183299389002,0.49044585987261147,0.754601226993865,0.2391304347826087,0.602203182374541,0.32150313152400833,0.46185315694927465,0.4957320949057558,0.4968658308882369,[8],[6],['FW'],['LW'],3
0,SVM,0.5023651844843898,0.4815250996366194,0.4805059523809524,0.479183528177458,0.5610119047619048,0.4,0.6200657894736842,0.3429844097995546,0.5890624999999999,0.36930455635491605,0.479183528177458,0.4805059523809524,0.4815250996366194,[8],[7],['FW'],['LW'],3
1,RandomForest,0.5203405865657521,0.5227883189720008,0.5245941558441558,0.5125057650690035,0.5089285714285714,0.5402597402597402,0.6589595375722543,0.38661710037174724,0.5743073047858942,0.4507042253521127,0.5125057650690035,0.5245941558441558,0.5227883189720008,[8],[7],['FW'],['LW'],3
2,KNN,0.586565752128666,0.548178702375259,0.5467261904761904,0.5471058578985297,0.6934523809523809,0.4,0.6685796269727403,0.42777777777777776,0.6807888970051132,0.4134228187919463,0.5471058578985297,0.5467261904761904,0.548178702375259,[8],[7],['FW'],['LW'],3
3,DecisionTree,0.4796594134342479,0.464468163735571,0.46209415584415586,0.4601373638619378,0.5267857142857143,0.3974025974025974,0.6040955631399317,0.3248407643312102,0.5627980922098569,0.3574766355140187,0.4601373638619378,0.46209415584415586,0.464468163735571,[8],[7],['FW'],['LW'],3
4,MLP,0.5392620624408704,0.509812222473094,0.5100784632034632,0.5095893960743068,0.6175595238095238,0.4025974025974026,0.6434108527131783,0.3762135922330097,0.6302201974183751,0.3889585947302384,0.5095893960743068,0.5100784632034632,0.509812222473094,[8],[7],['FW'],['LW'],3
0,SVM,0.5014409221902018,0.5011018012697475,0.5021970499911677,0.43023990331734957,0.5011261261261262,0.5032679738562091,0.8541266794625719,0.14807692307692308,0.6316536550745209,0.2288261515601783,0.43023990331734957,0.5021970499911677,0.5011018012697475,[8],[8],['FW'],['LW'],3
1,RandomForest,0.46493756003842457,0.538055737326302,0.5727676205617382,0.4287528434924047,0.42004504504504503,0.7254901960784313,0.8987951807228916,0.17731629392971246,0.5725249424405219,0.2849807445442875,0.4287528434924047,0.5727676205617382,0.538055737326302,[8],[8],['FW'],['LW'],3
2,KNN,0.5734870317002881,0.5034241837299391,0.5065580286168521,0.4637009189640768,0.6013513513513513,0.4117647058823529,0.8557692307692307,0.1510791366906475,0.7063492063492062,0.22105263157894736,0.4637009189640768,0.5065580286168521,0.5034241837299391,[8],[8],['FW'],['LW'],3
3,DecisionTree,0.4303554274735831,0.48116657868938995,0.4632352941176471,0.3817082441504902,0.4166666666666667,0.5098039215686274,0.8314606741573034,0.13087248322147652,0.5551387846961741,0.2082777036048064,0.3817082441504902,0.4632352941176471,0.48116657868938995,[8],[8],['FW'],['LW'],3
4,MLP,0.5571565802113353,0.48856682769726245,0.47805158099275746,0.44498107341986476,0.5900900900900901,0.3660130718954248,0.8438003220611916,0.13333333333333333,0.6944996686547382,0.19546247818499127,0.44498107341986476,0.47805158099275746,0.48856682769726245,[8],[8],['FW'],['LW'],3
0,SVM,0.5259433962264151,0.5142151094375147,0.5193255914210271,0.4854089303505118,0.5321576763485477,0.5064935064935064,0.7714285714285715,0.257001647446458,0.6298342541436465,0.3409836065573771,0.4854089303505118,0.5193255914210271,0.5142151094375147,[8],[10],['FW'],['LW'],3
1,RandomForest,0.6391509433962265,0.49305493211142276,0.49348628549873363,0.4929652321547206,0.7759336099585062,0.21103896103896103,0.7547931382441978,0.2313167259786477,0.7652173913043478,0.22071307300509335,0.4929652321547206,0.49348628549873363,0.49305493211142276,[8],[10],['FW'],['LW'],3
2,KNN,0.5825471698113207,0.537929476395551,0.550041763216037,0.5255141717298804,0.6130705394190872,0.487012987012987,0.7890520694259012,0.28680688336520077,0.690017513134851,0.36101083032490977,0.5255141717298804,0.550041763216037,0.537929476395551,[8],[10],['FW'],['LW'],3
3,DecisionTree,0.5125786163522013,0.5305643879173291,0.541439887912917,0.4870060260399862,0.4854771784232365,0.5974025974025974,0.7905405405405406,0.27058823529411763,0.6015424164524421,0.3724696356275304,0.4870060260399862,0.541439887912917,0.5305643879173291,[8],[10],['FW'],['LW'],3
4,MLP,0.4882075471698113,0.501591444868334,0.5021622568303066,0.4591154955815277,0.475103734439834,0.5292207792207793,0.7595356550580431,0.2436472346786248,0.5845564773452457,0.33367451381780966,0.4591154955815277,0.5021622568303066,0.501591444868334,[8],[10],['FW'],['LW'],3
0,SVM,0.4181523500810373,0.5172879637361327,0.5222721684339942,0.4112094630515683,0.33713692946058094,0.7074074074074074,0.8044554455445545,0.23012048192771084,0.4751461988304093,0.3472727272727273,0.4112094630515683,0.5222721684339942,0.5172879637361327,[8],[12],['FW'],['LW'],3
1,RandomForest,0.47974068071312803,0.5613668893129771,0.5830221300138313,0.46868561679114096,0.3993775933609959,0.7666666666666667,0.859375,0.2633587786259542,0.5453257790368273,0.39204545454545453,0.46868561679114096,0.5830221300138313,0.5613668893129771,[8],[12],['FW'],['LW'],3
2,KNN,0.5923824959481362,0.5373789052127902,0.5524627324419855,0.5228727472586603,0.6234439834024896,0.48148148148148145,0.8110661268556005,0.26369168356997974,0.7049853372434017,0.34076015727391873,0.5228727472586603,0.5524627324419855,0.5373789052127902,[8],[12],['FW'],['LW'],3
3,DecisionTree,0.4505672609400324,0.45918785890073827,0.4403642231443061,0.40879836514572077,0.45850622406639,0.4222222222222222,0.7391304347826086,0.1792452830188679,0.5659411011523687,0.2516556291390728,0.40879836514572077,0.4403642231443061,0.45918785890073827,[8],[12],['FW'],['LW'],3
4,MLP,0.5575364667747164,0.5417193725887041,0.5608229598893499,0.510641821224376,0.5549792531120332,0.5666666666666667,0.8205521472392638,0.26288659793814434,0.6621287128712872,0.3591549295774648,0.510641821224376,0.5608229598893499,0.5417193725887041,[8],[12],['FW'],['LW'],3
0,SVM,0.5858041329739443,0.5182324733216264,0.5304066231133138,0.49116543646224753,0.6152173913043478,0.44559585492227977,0.8410104011887073,0.19545454545454546,0.7106089139987446,0.2717219589257504,0.49116543646224753,0.5304066231133138,0.5182324733216264,[8],[20],['FW'],['LW'],3
1,RandomForest,0.4833782569631626,0.4347700618709022,0.3886094841180446,0.38560414272589294,0.533695652173913,0.24352331606217617,0.7708006279434851,0.09873949579831932,0.6307000642260758,0.14050822122571,0.38560414272589294,0.3886094841180446,0.4347700618709022,[8],[20],['FW'],['LW'],3
2,KNN,0.6307277628032345,0.5314064503190781,0.5493917548997522,0.5181386774813683,0.6739130434782609,0.42487046632124353,0.8481532147742818,0.21465968586387435,0.7510599636583889,0.2852173913043478,0.5181386774813683,0.5493917548997522,0.5314064503190781,[8],[20],['FW'],['LW'],3
3,DecisionTree,0.47079964061096136,0.48807889334309085,0.4792661635503491,0.4184266859945724,0.46630434782608693,0.49222797927461137,0.8140417457305503,0.1621160409556314,0.5929509329647545,0.24390243902439027,0.4184266859945724,0.4792661635503491,0.48807889334309085,[8],[20],['FW'],['LW'],3
4,MLP,0.5381850853548967,0.5056700324840515,0.5097910565442667,0.46192842792755506,0.5532608695652174,0.46632124352331605,0.8316993464052288,0.17964071856287425,0.6644908616187989,0.25936599423631124,0.46192842792755506,0.5097910565442667,0.5056700324840515,[8],[20],['FW'],['LW'],3
0,SVM,0.5196078431372549,0.5372936498373297,0.5646758891628705,0.47243699696529884,0.49554896142433236,0.6338028169014085,0.8652849740932642,0.20930232558139536,0.630188679245283,0.3146853146853147,0.47243699696529884,0.5646758891628705,0.5372936498373297,[8],[23],['FW'],['LW'],3
1,RandomForest,0.47794117647058826,0.4859224351422183,0.4755297362811886,0.42094882729211086,0.4792284866468843,0.47183098591549294,0.8115577889447236,0.16028708133971292,0.6026119402985074,0.23928571428571432,0.42094882729211086,0.4755297362811886,0.4859224351422183,[8],[23],['FW'],['LW'],3
2,KNN,0.553921568627451,0.49128320239431356,0.4853930705897104,0.45751022793687895,0.5905044510385756,0.38028169014084506,0.8189300411522634,0.16363636363636364,0.6862068965517241,0.22881355932203387,0.45751022793687895,0.4853930705897104,0.49128320239431356,[8],[23],['FW'],['LW'],3
3,DecisionTree,0.43995098039215685,0.5048591958875068,0.5081184435992812,0.40960465841606886,0.4035608308605341,0.6126760563380281,0.8318042813455657,0.17791411042944785,0.5434565434565435,0.2757527733755943,0.40960465841606886,0.5081184435992812,0.5048591958875068,[8],[23],['FW'],['LW'],3
4,MLP,0.5,0.5063942307692307,0.5111171479918084,0.44446446807232537,0.4940652818991098,0.528169014084507,0.8325,0.18028846153846154,0.6201117318435755,0.26881720430107525,0.44446446807232537,0.5111171479918084,0.5063942307692307,[8],[23],['FW'],['LW'],3
0,SVM,0.6368375325803649,0.5492916274061111,0.5663852178169358,0.5450472429627277,0.6883259911894273,0.4444444444444444,0.8223684210526315,0.27621483375959077,0.7494004796163071,0.34069400630914826,0.5450472429627277,0.5663852178169358,0.5492916274061111,[8],[24],['FW'],['LW'],3
1,RandomForest,0.582971329278888,0.5708015728977617,0.6060849150668044,0.538581803847156,0.566079295154185,0.6460905349794238,0.8566666666666667,0.2849364791288566,0.6816976127320954,0.3954659949622166,0.538581803847156,0.6060849150668044,0.5708015728977617,[8],[24],['FW'],['LW'],3
2,KNN,0.6229365768896612,0.5232168774621605,0.5304495023658019,0.5180253021905923,0.6905286343612335,0.37037037037037035,0.8038461538461539,0.24258760107816713,0.7428909952606634,0.2931596091205212,0.5180253021905923,0.5304495023658019,0.5232168774621605,[8],[24],['FW'],['LW'],3
3,DecisionTree,0.45351867940920937,0.4657546884452511,0.4486888381283878,0.4113690376011129,0.45704845814977973,0.4403292181069959,0.7531760435571688,0.17833333333333334,0.568882796435915,0.2538552787663108,0.4113690376011129,0.4486888381283878,0.4657546884452511,[8],[24],['FW'],['LW'],3
